Repair Level,trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age
0.0,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052,0.5994615782874052
0.1,0.5980552781492089,0.5980589491154071,0.6000691481998062,0.5967609474813771,0.5979383273677632,0.5932201555449395,0.5990281242022901,0.5986153855694819,0.5970580456776224,0.5975402725997483,0.599478622773514,0.5952303546293385,0.5981307980260404,0.5973283968340468,0.5976522420701129,0.5966830669832299,0.599007408749983,0.5989088127995288,0.5975025126613325,0.5978166553436864,0.5999802548030642,0.5992363290017932,0.600567109263158,0.5950221498298351
0.2,0.5974099482983921,0.5958027852930892,0.5975195571474412,0.5845033512820574,0.5947032859048502,0.5920608704210948,0.5960851996245412,0.5950551885256199,0.593263947070869,0.5946802098312276,0.5995297562318402,0.5757453761830114,0.6038910441228131,0.5927589041435706,0.5987040188977739,0.5957700066657544,0.5988125774703902,0.596792675832279,0.5974233218183026,0.5994725911860002,0.5997623474498488,0.599185195543467,0.598939230805548,0.5807957854507306
0.30000000000000004,0.5933517901911783,0.5930109004690034,0.5956603978167054,0.5756722169274953,0.5785883944654233,0.6021168471541709,0.5953192480260805,0.5906705644925745,0.5837547042381555,0.5959451727694729,0.5992874624601194,0.5719963794470704,0.5859183036975332,0.5889223243557704,0.5866485959104436,0.5916069609521226,0.5944145799174343,0.5966356044911021,0.5943854722562979,0.592876905201449,0.592490123400479,0.5965296666082514,0.5979055487404284,0.5650244044232442
0.4,0.5941869700105067,0.5935088615323554,0.5973564542187504,0.5694504593609038,0.5777020811877687,0.5935086014639053,0.5931215595944852,0.5905816710958324,0.5849514892319658,0.5948115844090165,0.599096302146725,0.570145612325164,0.5886189345035613,0.5899546960760073,0.5916588846184316,0.5923265003348881,0.5924591852575598,0.5960828390032257,0.5933200618402763,0.592002655098822,0.5908354979030481,0.5962021504059869,0.5993593113707527,0.562423679912553
0.5,0.592462856223758,0.5922973926737517,0.5956981577551211,0.5672273342343706,0.5764114214861351,0.6711815649879048,0.5922376069381461,0.584872298388936,0.5802139123017178,0.5916751388965575,0.5992156135494862,0.5577471990627934,0.5956577771269398,0.5868657130556763,0.6034594305221134,0.590814262313841,0.592127998089097,0.596054781618522,0.5927185235153892,0.5879287628503822,0.5916816906209714,0.596028034578701,0.5985776256310662,0.5555358770428377
0.6,0.6230212291875221,0.6143364133439921,0.58995652655779,0.5109703473954345,0.5489829323077834,0.579675820676002,0.5737690060023798,0.5991938478207464,0.5280824713064478,0.5908205539698048,0.622366986990976,0.5297321154927976,0.5268547481697183,0.5924130331103146,0.5741922273942501,0.5744258688886914,0.6061000055214533,0.6320642393077858,0.5825445457244347,0.5843313360076372,0.6074627742021701,0.5974380056830958,0.5945876454682872,0.5091817266304491
0.7,0.6237260847054944,0.6103196861413924,0.5871719836661009,0.510569671937654,0.5495844706326705,0.5512089281898995,0.5710295649815031,0.5974841578303409,0.5270474788964455,0.5881820695206978,0.6225581473043705,0.5263106349591212,0.5226334871338136,0.5965391090935135,0.5880388918363313,0.573899850440636,0.602117627359521,0.6315418918259286,0.5801373421484535,0.5840877318910337,0.6074664451683683,0.597515886181243,0.5929988372939758,0.5069218918419328
0.7999999999999999,0.6188618544400886,0.6085604331059935,0.5877113756340668,0.4999488665416738,0.5300850683900002,0.5408482212518335,0.5666134726660057,0.5940833927489715,0.5237757277715495,0.5860585906210514,0.6231376598320678,0.5135007934088252,0.5127552971942215,0.5796771410235174,0.5377731718988438,0.5678181197291128,0.6021042538396106,0.6309172774274189,0.5777812720307984,0.5772424102023652,0.6149012420068962,0.5966245915925071,0.5944733153766071,0.5012321843109107
0.8999999999999999,0.6169282255089539,0.6013731714187174,0.5874289613026149,0.5,0.5325190190058023,0.5,0.5641016415520566,0.5796514442601293,0.5200524277989966,0.5846619930365673,0.6232228822626116,0.5002813640550192,0.5141689392648146,0.576852217503647,0.5693151437458339,0.5670290920570293,0.600516495941732,0.6321481513934468,0.5774170461665511,0.5691906009661742,0.6111420125777105,0.5964772228050423,0.5934189178591806,0.5005357210017676
0.9999999999999999,0.6115489896940876,0.5967294691962924,0.587648179000713,0.5,0.5310298570583778,0.5,0.5623678252115957,0.5785933757765044,0.5164618127491156,0.5821391490240231,0.6227042057469525,0.5,0.5100182167946603,0.5708738039852089,0.5652058521802938,0.5664348956645389,0.5988739336193286,0.6314553590505021,0.5716311033063902,0.564067032442939,0.60760043043329,0.5970019309082151,0.5933617528133405,0.5
