Repair Level,trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age
0.0,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196,0.8677148103998196
0.1,0.8687135539160411,0.8681980733915396,0.8672959824736621,0.8709687812107348,0.8705821708173588,0.8757691935951545,0.867940333129289,0.8676825928670382,0.8704855182190148,0.8682625084571024,0.867747027932601,0.874867102677277,0.8678114629981636,0.8689068591127291,0.8695189922355746,0.8697767324978253,0.8684235961210091,0.8677148103998196,0.8687135539160411,0.8682625084571024,0.8676503753342569,0.8678114629981636,0.8677148103998196,0.8749959728084024
0.2,0.8695834273011372,0.8696800798994813,0.8687457714488225,0.8869808950030607,0.8712587390057669,0.8808917813073874,0.8712587390057669,0.8703566480878895,0.8768968072425014,0.8696478623667,0.867843680530945,0.8918457424530429,0.8666838493508167,0.8701955604239827,0.8746415799478076,0.8670060246786301,0.8691001643094172,0.8689390766455105,0.8701311253584201,0.8661683688263153,0.866716066883598,0.8677148103998196,0.8682947259898837,0.8909436515351654
0.30000000000000004,0.8718386545958311,0.8711943039402043,0.867843680530945,0.8948419730017075,0.890428171010664,0.87325622603821,0.8745127098166823,0.8772189825703147,0.8829537034053933,0.8715164792680177,0.8679081155965076,0.8967750249685879,0.8823415702825478,0.8728696156448339,0.8889461645027223,0.8742871870872129,0.8754148007345598,0.8691645993749799,0.8722252649892072,0.8730307033087407,0.8618512194336158,0.8694867747027932,0.8679081155965076,0.9055381938851123
0.4,0.8734173137021167,0.8716131318663617,0.8673926350720061,0.8977093334192467,0.8887528593060343,0.8789265118077257,0.875060407873965,0.8775733754309095,0.8846934501755855,0.8730307033087407,0.8680692032604144,0.8995457327877832,0.8790875994716325,0.8758658461934985,0.8864009794129966,0.8751248429395276,0.8758980637262799,0.8691645993749799,0.8738683591610554,0.8745127098166823,0.8613357389091143,0.8693901221044492,0.8675215052031315,0.9068913302619286
0.5,0.8753825832017784,0.8719353071941751,0.8673926350720061,0.8945520152066755,0.8904926060762267,0.7854312316762783,0.8754792358001224,0.8861110216179645,0.8877541157898128,0.8744160572183383,0.8682947259898837,0.90379844711492,0.8730629208415219,0.8778633332259416,0.8836302715938014,0.8764457617835626,0.8763168916524372,0.8706788234157028,0.8758658461934985,0.8741260994233062,0.8613679564418957,0.8695834273011372,0.868133638325977,0.911111827056284
0.6,0.8291826411933374,0.8310512580946551,0.8586294661554819,0.9376268565353265,0.9143980153999807,0.8517349141402751,0.9001256483778473,0.8640742291955282,0.9166854602274558,0.8707110409484842,0.841006475724089,0.9203260414317471,0.9289925577499275,0.8726763104481459,0.8795064273977898,0.8830825735365185,0.8572763297786655,0.8206772125390638,0.8806662585779181,0.8965817197718998,0.847836592673733,0.8680692032604144,0.8705177357517961,0.9389477753793615
0.7,0.832082219143658,0.8323399594059087,0.8591127291472019,0.9405264344856471,0.9124005283675376,0.8710654338090789,0.8991269048616257,0.8712909565385483,0.9189084699893683,0.8725152227842392,0.8408453880601824,0.9253519765456362,0.929894648667805,0.8778633332259416,0.8586616836882631,0.8841779696510841,0.8513160862141177,0.8212571281291279,0.8839524469216148,0.899255774992751,0.8473211121492316,0.8692612519733239,0.868036985727633,0.9409452624118045
0.7999999999999999,0.8359483230774187,0.8295370340539322,0.8585650310899191,0.9450046715422533,0.9241277102999452,0.7856567544057476,0.9007055639679113,0.8758336286607171,0.9247398434227907,0.874770450078933,0.8419407841747479,0.9267373304552338,0.936821418215793,0.8830825735365185,0.909404297818873,0.8867875898063726,0.850768388156835,0.8216437385225039,0.8873352878636555,0.9072135055897419,0.8342085763072264,0.8707110409484842,0.8671671123425368,0.9442958858210638
0.8999999999999999,0.8406520828634944,0.8321466542092206,0.8569863719836335,0.9451013241405973,0.9219369180708141,0.05489867585940269,0.9017043074841329,0.8866909372080286,0.9260607622668257,0.8768323721769387,0.8421018718386546,0.9419762234608073,0.9347917136505687,0.8892361222977544,0.8681980733915396,0.888430683978221,0.8529913979187473,0.823447920358259,0.8923934405103258,0.9123683108347562,0.8187441605721834,0.8719997422597378,0.8672637649408809,0.945069106607816
0.9999999999999999,0.8440671413383163,0.8317278262830633,0.8553110602790038,0.9451013241405973,0.9248687135539161,0.05489867585940269,0.9026063984020104,0.8873030703308741,0.9281549018976126,0.8793775572666646,0.8421663069042172,0.9451013241405973,0.9379168143303586,0.8967428074358066,0.8703566480878895,0.8893972099616612,0.8556332356068173,0.8237056606205096,0.8971294178291827,0.9162666323012983,0.8115274332291633,0.8735139663004607,0.8655884532362512,0.9451013241405973
