Repair Level,trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age
0.0,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953,0.8780006576783953
0.1,0.8790529431108188,0.8790529431108188,0.8780664255179217,0.8765537652088129,0.8769483722459718,0.873495560670832,0.8778033541598158,0.8778691219993423,0.8784939164748438,0.8785268003946071,0.8778362380795791,0.875172640578757,0.8786254521538968,0.8796448536665571,0.8772443275238408,0.8781650772772115,0.8793488983886879,0.8781321933574482,0.8786254521538968,0.877967773758632,0.8781979611969747,0.8781321933574482,0.8775731667214732,0.8760933903321276
0.2,0.8804669516606379,0.8813548174942453,0.8775731667214732,0.8636632686616245,0.8730351857941466,0.9016441959881618,0.8737257481091746,0.9102268990463663,0.8775402828017099,0.879217362709635,0.8776060506412364,0.8981585004932588,0.8658007234462348,0.8809930943768497,0.8602104570864847,0.8782637290365012,0.8819467280499835,0.8782637290365012,0.8785925682341336,0.8773429792831305,0.8771456757645512,0.8783623807957909,0.877277211443604,0.8969089115422558
0.30000000000000004,0.8804669516606379,0.8815192370930615,0.8768826044064453,0.8917461361394278,0.8986517592897073,0.9042749095692206,0.8955935547517264,0.9105557382439987,0.8554094048010523,0.8794146662282144,0.8773758632028937,0.9007892140743177,0.9001973035185794,0.8833936205195659,0.8542255836895758,0.8781321933574482,0.8800723446234792,0.8783623807957909,0.8793160144689247,0.8839855310753042,0.8760276224926011,0.8779020059191056,0.8764879973692864,0.8858270305820454
0.4,0.8816178888523512,0.8839855310753042,0.8767181848076291,0.8956593225912529,0.8955606708319632,0.9041104899704044,0.8955606708319632,0.9105557382439987,0.8548832620848406,0.8813219335744821,0.8770141400854982,0.8993094376849721,0.8870766195330484,0.8854653074646498,0.8499506741203552,0.8780335415981585,0.8820782637290365,0.8781321933574482,0.8792502466293982,0.8849720486682012,0.8759618546530746,0.8778033541598158,0.8757974350542584,0.8852022361065439
0.5,0.8834593883590924,0.8855639592239395,0.876159158171654,0.8537980927326537,0.8798092732653733,0.8661624465636304,0.8962841170667544,0.9022689904636633,0.8564288063137125,0.8826372903650115,0.8770799079250247,0.9075961854653075,0.8806642551792173,0.8880302532061822,0.807398881946728,0.877408747122657,0.8868135481749424,0.8788885235120026,0.8801381124630056,0.8869450838539954,0.8760933903321276,0.8783294968760276,0.8749095692206511,0.8347911871095035
0.6,0.8707333114107202,0.9136797106215061,0.9132193357448208,0.8534363696152582,0.8604735284445906,0.8823413350871424,0.8865504768168365,0.8949358763564617,0.8857283788227557,0.8816178888523512,0.8834922722788556,0.9317329825715225,0.9267675106872739,0.9004603748766853,0.7644195988161789,0.8886550476816837,0.9114764879973692,0.8845774416310425,0.9045379809273265,0.8866820124958895,0.794146662282144,0.9038145346925354,0.8749753370601776,0.902926668858928
0.7,0.8715225254850378,0.9147319960539296,0.9122985859914502,0.8531732982571523,0.8597500822097994,0.8927326537323249,0.8873725748109175,0.8940151266030911,0.8851035843472542,0.8813219335744821,0.8831634330812232,0.9353173298257152,0.9303518579414666,0.9030910884577442,0.7391318645182505,0.8886550476816837,0.9146004603748766,0.884807629069385,0.9052614271621178,0.8865833607365998,0.7919434396580073,0.9035514633344295,0.8744491943439658,0.8977638934561
0.7999999999999999,0.8710292666885893,0.9150937191713252,0.9122328181519237,0.7684643209470569,0.8929957250904308,0.9355804011838211,0.916737915159487,0.8949358763564617,0.8563301545544229,0.8833936205195659,0.8837553436369615,0.9442946399210785,0.9267017428477474,0.903485695494903,0.7406445248273594,0.8985202236106544,0.9190069056231502,0.8854653074646498,0.9071358105886221,0.8926668858927984,0.7826044064452483,0.9033870437356133,0.872804998355804,0.9370601775731667
0.8999999999999999,0.8717198290036172,0.9170667543571194,0.9109503452811575,0.8789214074317658,0.8803025320618217,0.9443275238408418,0.9189082538638605,0.8820782637290365,0.8610325550805656,0.8847089773100953,0.8832949687602762,0.9443275238408418,0.9308451167379151,0.9061821769154883,0.8331141072015784,0.9082867477803355,0.9249260111805327,0.8865175928970733,0.9090759618546531,0.8957579743505426,0.7756658993752055,0.9039789542913516,0.8710292666885893,0.9443275238408418
0.9999999999999999,0.8735942124301217,0.9185136468267018,0.9097007563301546,0.8790200591910555,0.8793488983886879,0.9443275238408418,0.9184149950674121,0.8837553436369615,0.8663926340019731,0.8863860572180204,0.8834265044393291,0.9443275238408418,0.9334758303189741,0.9090759618546531,0.838342650443933,0.9084182834593884,0.9304505097007564,0.8871752712923381,0.9111805327195002,0.8972706346596514,0.7718184807629069,0.9044393291680368,0.8695166063794805,0.9443275238408418
